PARA_PS2_Lo_Exist,POE\HeatWater\HeatWater.GB,3,IN,93,17,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,PARA: Minimum pressure switch 2 available
PARA_TS1_Hi_Exist,POE\HeatWater\HeatWater.GB,3,IN,34,17,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,PARA: Maximum temperature switch 1 available
PARA_TS2_Hi_Exist,POE\HeatWater\HeatWater.GB,5,IN,33,17,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,PARA: Maximum temperature switch 2 available
sbGCB_On_60s,POE\HeatWater\HeatWater.GB,3,IN,96,22,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,Generator circuit breaker ON for 60s
sbGCB_On_60s,POE\HeatWater\HeatWater.GB,3,IN,90,22,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,Generator circuit breaker ON for 60s
sbGCB_On_60s,POE\HeatWater\HeatWater.GB,5,IN,107,22,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,Generator circuit breaker ON for 60s
sbN_Standstill,POE\HeatWater\HeatWater.GB,5,IN,123,6,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,Actual engine speed <  80rpm
sbSafeInputOK_FS_Lo,POE\HeatWater\HeatWater.GB,5,IN,106,15,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,Safe input OK - DI Minimum flow switch
sbSafeInputOK_LS_Lo,POE\HeatWater\HeatWater.GB,1,IN,41,15,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,Safe input OK - DI Minimum level switch
sbSafeInputOK_PS1_Hi,POE\HeatWater\HeatWater.GB,1,IN,50,14,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,Safe input OK - DI Maximum pressure switch 1
sbSafeInputOK_PS1_Lo,POE\HeatWater\HeatWater.GB,3,IN,68,14,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,Safe input OK - DI Minimum pressure switch 1
sbSafeInputOK_PS2_Hi,POE\HeatWater\HeatWater.GB,1,IN,59,14,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,Safe input OK - DI Maximum pressure switch 2
sbSafeInputOK_PS2_Lo,POE\HeatWater\HeatWater.GB,3,IN,95,14,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,Safe input OK - DI Minimum pressure switch 2
sbSafeInputOK_TS1_Hi,POE\HeatWater\HeatWater.GB,3,IN,75,14,Read,,SAFEBOOL,,,VAR_INPUT,LOCAL,,Safe input OK - DI Maximum temperature switch 1
