bAMM_W9517,POE\Main\Func07_Grid.GB,1,IN,50,21,Read,,BOOL,NSQX12.6,,VAR_GLOBAL,GLOBAL,,WARNING 9517: Release of synchronizing and load - output no
bAMM_W9517,POE\Main\Func07_Grid.GB,2,OUT,2,33,Write,,BOOL,NSQX12.6,,VAR_GLOBAL,GLOBAL,,WARNING 9517: Release of synchronizing and load - output no
bAMM_W9517,POE\Main\Func07_Grid.GB,10,IN,179,18,Read,,BOOL,NSQX12.6,,VAR_GLOBAL,GLOBAL,,WARNING 9517: Release of synchronizing and load - output no
bAMM_W9518,POE\Main\Func07_Grid.GB,2,OUT,3,33,Write,,BOOL,NSQX12.7,,VAR_GLOBAL,GLOBAL,,WARNING 9518: Generator circuit breaker release undervoltag
bAMM_W9518,POE\Main\Func07_Grid.GB,4,IN,66,21,Read,,BOOL,NSQX12.7,,VAR_GLOBAL,GLOBAL,,WARNING 9518: Generator circuit breaker release undervoltag
bAMM_W9518,POE\Main\Func07_Grid.GB,10,IN,180,18,Read,,BOOL,NSQX12.7,,VAR_GLOBAL,GLOBAL,,WARNING 9518: Generator circuit breaker release undervoltag
bAMM_W9519,POE\Main\Func07_Grid.GB,5,OUT,84,33,Write,,BOOL,NSQX13.0,,VAR_GLOBAL,GLOBAL,,WARNING 9519: Generator circuit breaker position ON - signa
bAMM_W9519,POE\Main\Func07_Grid.GB,10,IN,181,18,Read,,BOOL,NSQX13.0,,VAR_GLOBAL,GLOBAL,,WARNING 9519: Generator circuit breaker position ON - signa
bAMM_W9520,POE\Main\Func07_Grid.GB,5,OUT,87,33,Write,,BOOL,NSQX13.1,,VAR_GLOBAL,GLOBAL,,WARNING 9520: Generator circuit breaker position OFF - sign
bAMM_W9520,POE\Main\Func07_Grid.GB,10,IN,182,18,Read,,BOOL,NSQX13.1,,VAR_GLOBAL,GLOBAL,,WARNING 9520: Generator circuit breaker position OFF - sign
bAMM_W9521,POE\Main\Func08_Overload.GB,1,OUT,3,4,Write,,BOOL,NSQX13.2,,VAR_GLOBAL,GLOBAL,,WARNING 9521: Generator overload/short circuit - signal not
bAMM_W9522,POE\Main\Func08_Overload.GB,1,OUT,13,4,Write,,BOOL,NSQX13.3,,VAR_GLOBAL,GLOBAL,,WARNING 9522: Generator protection trip - signal not valid
bAMM_W9523,POE\VENTILATION\VENTILATION.GB,2,OUT,17,38,Write,,BOOL,NSQX13.4,,VAR_GLOBAL,GLOBAL,,WARNING 9523: Collective fault in room ventilation - plausi
bAMM_W9524,POE\VENTILATION\VENTILATION.GB,2,OUT,30,38,Write,,BOOL,NSQX13.5,,VAR_GLOBAL,GLOBAL,,WARNING 9524: Collective fault in room ventilation - signal
bAMM_W9525,POE\Main\Func10_EmStop.GB,2,OUT,8,58,Write,,BOOL,NSQX13.6,,VAR_GLOBAL,GLOBAL,,WARNING 9525: Emergency stop push button - Module interface
bAMM_W9526,POE\Main\Func10_EmStop.GB,2,OUT,18,58,Write,,BOOL,NSQX13.7,,VAR_GLOBAL,GLOBAL,,WARNING 9526: Emergency stop push button - signal not valid
bAMM_W9527,POE\Main\Func11_SafetyLoop.GB,1,OUT,5,0,Write,,BOOL,NSQX14.0,,VAR_GLOBAL,GLOBAL,,WARNING 9527: Safety loop 1 - Module control panel - signal
bAMM_W9528,POE\Main\Func12_Gas.GB,2,OUT,230,43,Write,,BOOL,NSQX14.1,,VAR_GLOBAL,GLOBAL,,WARNING 9528: Release gas valve 1a - output not valid
bAMM_W9528,POE\Main\Func12_Gas.GB,16,IN,50,22,Read,,BOOL,NSQX14.1,,VAR_GLOBAL,GLOBAL,,WARNING 9528: Release gas valve 1a - output not valid
bAMM_W9529,POE\Main\Func12_Gas.GB,2,OUT,231,43,Write,,BOOL,NSQX14.2,,VAR_GLOBAL,GLOBAL,,WARNING 9529: Release gas valve 1b - output not valid
bAMM_W9529,POE\Main\Func12_Gas.GB,16,IN,51,22,Read,,BOOL,NSQX14.2,,VAR_GLOBAL,GLOBAL,,WARNING 9529: Release gas valve 1b - output not valid
bAMM_W9530,POE\Main\Func12_Gas.GB,5,OUT,264,43,Write,,BOOL,NSQX14.3,,VAR_GLOBAL,GLOBAL,,WARNING 9530: Release gas valve 2a - output not valid
bAMM_W9530,POE\Main\Func12_Gas.GB,16,IN,52,22,Read,,BOOL,NSQX14.3,,VAR_GLOBAL,GLOBAL,,WARNING 9530: Release gas valve 2a - output not valid
bAMM_W9531,POE\Main\Func12_Gas.GB,5,OUT,265,43,Write,,BOOL,NSQX14.4,,VAR_GLOBAL,GLOBAL,,WARNING 9531: Release gas valve 2b - output not valid
bAMM_W9531,POE\Main\Func12_Gas.GB,16,IN,53,22,Read,,BOOL,NSQX14.4,,VAR_GLOBAL,GLOBAL,,WARNING 9531: Release gas valve 2b - output not valid
